rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
5,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,6,92,233091,5,2023
1,spotify:track:2CwGJLH5jTBlVQhMfjCc6e,Keung To,Dummy,Music Nation Records Co Ltd.,1,4,2,377376,6,2023
2,spotify:track:1VU4roZEde9uI25e4rUOuU,Keung To,沒有翅膀的天使,Music Nation Records Co. Ltd.,1,1,6,294930,6,2023
3,spotify:track:3uHE0cVFDFDORAVhwLqL4p,Keung To,追,Universal Music Ltd.,1,2,13,293826,6,2023
4,spotify:track:172oAbLGpgeCsukno7oBRe,Keung To,風雨不改 (電影《阿媽有咗第二個》主題曲),EEG Music,1,3,43,259218,6,2023
5,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,5,96,255677,6,2023
1,spotify:track:2CwGJLH5jTBlVQhMfjCc6e,Keung To,Dummy,Music Nation Records Co Ltd.,1,1,7,310153,7,2023
2,spotify:track:1VU4roZEde9uI25e4rUOuU,Keung To,沒有翅膀的天使,Music Nation Records Co. Ltd.,1,2,11,263967,7,2023
3,spotify:track:3uHE0cVFDFDORAVhwLqL4p,Keung To,追,Universal Music Ltd.,1,3,18,262827,7,2023
4,spotify:track:11IqNbLOD4s4nVYSuEttFR,Keung To,Dear My Friend / ,Music Nation Records Co. Ltd.,1,5,101,236851,7,2023
5,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,Super Shy,ADOR,5,-1,1,232273,7,2023
1,spotify:track:1xRMtDxiU8xxAlaDscHIoT,Keung To,濤,Music Nation Records Co. Ltd.,1,12,2,324599,8,2023
2,spotify:track:7x9aauaA9cu6tyfpHnqDLo,Jung Kook /  Latto,Seven (feat. Latto),BIGHIT MUSIC,1,1,4,310922,8,2023
3,spotify:track:2CwGJLH5jTBlVQhMfjCc6e,Keung To,Dummy,Music Nation Records Co Ltd.,1,2,11,289965,8,2023
4,spotify:track:2fOpn6RdCJzcYl32PZCMM3,Anson Lo 盧瀚霆,浪漫殺死巨蟹座,Music Nation Records Co Ltd.,4,4,3,241420,8,2023
