rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
2,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,2,2,5,4326348,8,2023
3,spotify:track:0H9WU0OIXPpbOVgzzOanXb,BM,Ni Una Ni Dos,DALE PLAY Records / Wesaisons Records,3,4,6,3895369,8,2023
4,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,1,3,7,3890721,8,2023
5,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,LIT killah /  Tiago PZK /  Maria Becerra /  Duki /  Emilia /  Rusherking /  Big One /  FMK,Los del Espacio,WEA Latina,1,5,10,3431186,8,2023
1,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,1,1,9,3388523,9,2023
2,spotify:track:0H9WU0OIXPpbOVgzzOanXb,BM,Ni Una Ni Dos,DALE PLAY Records / Wesaisons Records,2,2,10,3266269,9,2023
3,spotify:track:7aPsseax6rNFyipHn9A5CR,Luck Ra /  BM,La Morocha,Sony Music Entertainment Chile S.A,3,9,9,3008575,9,2023
4,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,3,11,2952735,9,2023
5,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,1,4,11,2849979,9,2023
1,spotify:track:1iLbUmb2b2btyAAcQ68a1p,Bizarrap /  Milo j,Milo J: Bzrp Music Sessions /  Vol. 57,DALE PLAY Records,1,46,2,5663555,10,2023
2,spotify:track:7aPsseax6rNFyipHn9A5CR,Luck Ra /  BM,La Morocha,Sony Music Entertainment Chile S.A,1,1,14,4357028,10,2023
