rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
1,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,1,20,5784543,3,2022
2,spotify:track:6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander /  Jonita Gandhi,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Sun Pictures,2,2,4,3528067,3,2022
3,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,4,34,2699733,3,2022
4,spotify:track:2rOnSn2piaqLAlYjtfUBlY,Tanishk Bagchi /  Jubin Nautiyal /  Asees Kaur,"Raataan Lambiyan (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,1,3,32,2643562,3,2022
5,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Sony Music Entertainment India Pvt. Ltd.,5,12,3,2350567,3,2022
1,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,1,24,4242648,4,2022
2,spotify:track:6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander /  Jonita Gandhi,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Sun Pictures,2,2,8,3039630,4,2022
3,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Sony Music Entertainment India Pvt. Ltd.,3,3,7,2993790,4,2022
4,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,4,38,2489503,4,2022
6,spotify:track:2rOnSn2piaqLAlYjtfUBlY,Tanishk Bagchi /  Jubin Nautiyal /  Asees Kaur,"Raataan Lambiyan (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,1,5,36,1975120,4,2022
1,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Shae Gill /  Ali Sethi,Pasoori,Giraffe Pakistan,1,1,12,6451135,5,2022
2,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,2,29,3684289,5,2022
3,spotify:track:6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander /  Jonita Gandhi,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",Sun Pictures,2,3,13,2736438,5,2022
4,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Sony Music Entertainment India Pvt. Ltd.,3,4,12,2629294,5,2022
6,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,5,5,6,2386644,5,2022
1,spotify:track:5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,295,Sidhu Moose Wala,1,5,17,5953950,6,2022
2,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Shae Gill /  Ali Sethi,Pasoori,Giraffe Pakistan,1,1,16,5205677,6,2022
3,spotify:track:7B4uYqxTpTOS1sgxFB9Ann,Sidhu Moose Wala /  Wazir Patar,The Last Ride,Sidhu Moose Wala,3,3,4,4714283,6,2022
4,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,4,33,3506745,6,2022
5,spotify:track:5B4YQN1FCuADJ0o4phAtwC,Shubh,No Love,SHUBH,5,6,13,3374800,6,2022
1,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Shae Gill /  Ali Sethi,Pasoori,Giraffe Pakistan,1,1,20,5432390,7,2022
2,spotify:track:5B4YQN1FCuADJ0o4phAtwC,Shubh,No Love,SHUBH,2,3,17,3785062,7,2022
3,spotify:track:5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,295,Sidhu Moose Wala,1,2,21,3642729,7,2022
4,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,5,37,2983984,7,2022
5,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,Charlie Puth /  Jung Kook /  BTS,Left and Right (Feat. Jung Kook of BTS),Atlantic Records,4,4,2,2722154,7,2022
1,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,Pritam /  Arijit Singh /  Amitabh Bhattacharya,"Kesariya (From ""Brahmastra"")",Sony Music Entertainment India Pvt. Ltd.,1,1,4,9786250,8,2022
2,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Shae Gill /  Ali Sethi,Pasoori,Giraffe Pakistan,1,2,25,4950939,8,2022
3,spotify:track:08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,SHUBH,2,3,22,3789075,8,2022
4,spotify:track:29m79w9xPMH4YCD6r8JSmV,AP Dhillon /  Gurinder Gill /  Intense,Excuses,RUN-UP RECORDS,1,4,42,2953455,8,2022
5,spotify:track:5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,295,Sidhu Moose Wala,1,5,26,2539508,8,2022
1,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,Pritam /  Arijit Singh /  Amitabh Bhattacharya,"Kesariya (From ""Brahmastra"")",Sony Music Entertainment India Pvt. Ltd.,1,1,8,7253468,9,2022
2,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,Shae Gill /  Ali Sethi,Pasoori,Giraffe Pakistan,1,2,29,4127063,9,2022
3,spotify:track:1aL9518P5G72N92b48tuKw,AP Dhillon,Summer High,RUN-UP RECORDS,3,4,5,4013924,9,2022
4,spotify:track:08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,SHUBH,2,3,26,3444520,9,2022
5,spotify:track:6TQS7URegxmcb8tTNpoXzi,Dhanush /  Anirudh Ravichander,"Megham Karukatha (From ""Thiruchitrambalam"")",Sun Pictures,4,5,7,3137884,9,2022
1,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,1,13,7435304,10,2022
2,spotify:track:42TMa2hgBNjte4uV7jNCnQ,Shubh /  Ikky,Baller,SHUBH,2,3,5,4243453,10,2022
3,spotify:track:0zlGnseLGzRIBA0TJcb3Bo,Yohani /  Jubin Nautiyal /  Tanishk Bagchi /  Rashmi Virag /  Surya Ragunaathan,"Manike (From ""Thank God"")",T-Series,2,2,4,4164365,10,2022
4,spotify:track:08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,SHUBH,2,4,31,3868933,10,2022
5,spotify:track:1aL9518P5G72N92b48tuKw,AP Dhillon,Summer High,RUN-UP RECORDS,3,6,10,3494325,10,2022
1,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,1,17,6651009,11,2022
2,spotify:track:08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,SHUBH,2,3,35,4294804,11,2022
3,spotify:track:0zlGnseLGzRIBA0TJcb3Bo,Yohani /  Jubin Nautiyal /  Tanishk Bagchi /  Rashmi Virag /  Surya Ragunaathan,"Manike (From ""Thank God"")",T-Series,2,2,8,4073028,11,2022
4,spotify:track:42TMa2hgBNjte4uV7jNCnQ,Shubh /  Ikky,Baller,SHUBH,2,4,9,3973824,11,2022
5,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan /  Inderpal Moga,Daku,Kharku Life Records,5,5,12,3544312,11,2022
1,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,1,8,12487947,12,2022
2,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,2,21,6360181,12,2022
3,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,King,Tu Aake Dekhle,Warner Music India,3,3,97,5115456,12,2022
5,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan /  Inderpal Moga,Daku,Kharku Life Records,5,5,16,4201691,12,2022
6,spotify:track:08Isz2ETWSBhvIl8UpKYsp,Shubh,No Love,SHUBH,2,4,39,4154323,12,2022
1,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,1,13,13357694,1,2023
3,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,3,26,6009250,1,2023
4,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,King,Tu Aake Dekhle,Warner Music India,3,5,102,4989767,1,2023
